timestamp,dataset_path,relative_time,semi_transductive,heterogenous_msg_passing,batch_size,num_epochs,learning_rate,emb_dim,hidden_dim,time_dim,identity_dim,train_loss,val_loss,test_loss,train_AUC,val_AUC,test_AUC,train_AP,val_AP,test_AP,run,num_params
2023-12-11 23:21:49,data/act-mooc/graph.pt,False,False,True,512,5,0.0001,100,100,100,100,1.0192087888717651,0.9069364666938782,0.8932108879089355,0.666645743345192,0.7412311077271335,0.7213837552228475,0.017375917001800713,0.02178987987821773,0.024351339127688033,1,174201
2023-12-11 23:27:10,data/junyi/graph_sub.pt,False,True,False,2048,5,0.0001,100,100,100,100,0.9607676863670349,0.9570632576942444,0.9539554715156555,0.49588091232840864,0.503532143382604,0.5077682435540058,0.024285258152124595,0.03378209277372927,0.042525560084946123,0,161201
2023-12-11 23:27:33,data/act-mooc/graph.pt,False,False,False,512,5,0.0001,100,100,100,100,0.9686832427978516,0.9698348045349121,0.9692400693893433,0.5123600270521294,0.4673815800099212,0.48121225863646155,0.010663031005848636,0.007410801871314024,0.008869237146113415,1,132601
2023-12-11 23:34:17,data/act-mooc/graph.pt,True,True,True,512,5,0.0001,100,100,100,100,1.0377519130706787,0.9239640235900879,0.9157097935676575,0.7329391629239861,0.7545868438896771,0.7287008769792075,0.03405061701303809,0.02946019539126964,0.03188715836021039,2,183801
2023-12-11 23:39:39,data/junyi/graph_sub.pt,False,False,True,2048,5,0.0001,100,100,100,100,0.9812033176422119,0.9043533802032471,0.9425712823867798,0.7785343377476331,0.7777808399952426,0.5964305116071941,0.07329227927514975,0.1211699342842206,0.05590856721558622,0,175001
2023-12-11 23:40:01,data/act-mooc/graph.pt,True,True,False,512,5,0.0001,100,100,100,100,0.9694913625717163,0.9704831838607788,0.9699469804763794,0.49750419355253656,0.4873051168561823,0.4978626289597395,0.010180702258854648,0.008071627184066992,0.009144840850356328,2,142201
2023-12-11 23:46:49,data/act-mooc/graph.pt,True,False,True,512,5,0.0001,100,100,100,100,1.0227667093276978,0.8979024887084961,0.8826031684875488,0.6548627600331697,0.7401428192379129,0.7234076664158993,0.0162543368930782,0.021500710163837925,0.02254802953395104,2,174201
2023-12-11 23:50:32,data/junyi/graph_sub.pt,False,False,False,2048,5,0.0001,100,100,100,100,0.9628684520721436,0.9586603045463562,0.955848217010498,0.49212040297575677,0.4776001537921921,0.49622426273367015,0.02451019469162794,0.0312236471659326,0.03945825319069621,0,133001
2023-12-11 23:52:33,data/act-mooc/graph.pt,True,False,False,512,5,0.0001,100,100,100,100,0.9690126776695251,0.9700355529785156,0.9693421125411987,0.5052051841373943,0.5042421652585987,0.5140038356803035,0.010525453075105856,0.008756995937435449,0.010403717470095364,2,132601
2023-12-11 23:59:17,data/act-mooc/graph.pt,False,True,True,512,5,0.0001,100,100,100,100,1.0445648431777954,0.9195638298988342,0.9041842818260193,0.6668444167631123,0.7424533613536937,0.7213327682238962,0.017166171193338742,0.021323026252979042,0.023992131961690033,2,183801
2023-12-12 00:03:09,data/junyi/graph_sub.pt,True,True,True,2048,5,0.0001,100,100,100,100,0.967853844165802,0.8914915919303894,0.9314513802528381,0.7793672126870476,0.7769330393057984,0.5979032253657697,0.0744940540423845,0.11593916474559128,0.059179998900928496,1,203201
2023-12-12 00:05:01,data/act-mooc/graph.pt,False,True,False,512,5,0.0001,100,100,100,100,0.9723799824714661,0.9735198616981506,0.9727568626403809,0.5030878358336028,0.49704469157735653,0.5088471555569682,0.010333833526220255,0.008751708435632418,0.00939120281054152,2,142201
2023-12-12 00:12:05,data/act-mooc/graph.pt,False,False,True,512,5,0.0001,100,100,100,100,1.0421721935272217,0.8979671597480774,0.8813508152961731,0.6690085226401478,0.7448157526722528,0.7220097693293916,0.017958957207459846,0.023866394971022643,0.024173228942203105,2,174201
2023-12-12 00:14:07,data/junyi/graph_sub.pt,True,True,False,2048,5,0.0001,100,100,100,100,0.9608538746833801,0.9566071629524231,0.953825831413269,0.5030340503477333,0.4967965153676335,0.47526232972811516,0.02583957485682817,0.034009731650341754,0.037321559706090246,1,161201
2023-12-12 00:18:11,data/act-mooc/graph.pt,False,False,False,512,5,0.0001,100,100,100,100,0.97137051820755,0.9723240733146667,0.9718716740608215,0.49896872349913013,0.4931165056072766,0.49067729072408184,0.01055586858351709,0.008473047853359967,0.009329521031426122,2,132601
2023-12-12 00:26:44,data/junyi/graph_sub.pt,True,False,True,2048,5,0.0001,100,100,100,100,0.9806041121482849,0.9058628678321838,0.9427120685577393,0.7778633861715665,0.7801820412349065,0.5970805181350451,0.07538092233440712,0.1182188282769288,0.05730274944236602,1,175001
2023-12-12 00:37:37,data/junyi/graph_sub.pt,True,False,False,2048,5,0.0001,100,100,100,100,0.9618023633956909,0.9573198556900024,0.9542436003684998,0.49223880053969005,0.4981650279133668,0.5072195927996566,0.02494898766738282,0.03349065449127353,0.03845465851329427,1,133001
2023-12-12 00:50:05,data/junyi/graph_sub.pt,False,True,True,2048,5,0.0001,100,100,100,100,0.9801144003868103,0.9030628800392151,0.9413784146308899,0.7809301298648719,0.7758730039122212,0.5991629099851175,0.0780617140866789,0.11497336415931747,0.06337547732934762,1,203201
2023-12-12 01:00:55,data/junyi/graph_sub.pt,False,True,False,2048,5,0.0001,100,100,100,100,0.9621395468711853,0.9574958086013794,0.9541941285133362,0.4982172505599604,0.5114674879656989,0.5156721305182225,0.025028796110692236,0.03497650287489589,0.04033717391461841,1,161201
2023-12-12 01:13:23,data/junyi/graph_sub.pt,False,False,True,2048,5,0.0001,100,100,100,100,0.9731584191322327,0.8976882100105286,0.9347783327102661,0.7803190906098872,0.778386657433364,0.5945431940313008,0.07788248818446904,0.12545839515760085,0.06105265848076341,1,175001
2023-12-12 01:24:14,data/junyi/graph_sub.pt,False,False,False,2048,5,0.0001,100,100,100,100,0.9614798426628113,0.9573746919631958,0.9547807574272156,0.5010977282318883,0.5013197848313544,0.5071300016032102,0.02504273086620442,0.03522722129141087,0.039790111245522404,1,133001
2023-12-12 01:36:43,data/junyi/graph_sub.pt,True,True,True,2048,5,0.0001,100,100,100,100,0.9741383194923401,0.8939819931983948,0.9361097812652588,0.7810936283300828,0.7782468943719416,0.5973884021982949,0.07686967614117964,0.12260799491729057,0.06254382413586501,2,203201
2023-12-12 01:47:34,data/junyi/graph_sub.pt,True,True,False,2048,5,0.0001,100,100,100,100,0.9625532627105713,0.9587327241897583,0.955468475818634,0.500566295119327,0.4830400893001391,0.4890474583559726,0.025019525923704045,0.032638908709531636,0.037711853775784315,2,161201
2023-12-12 02:00:05,data/junyi/graph_sub.pt,True,False,True,2048,5,0.0001,100,100,100,100,0.9752497673034668,0.8986582159996033,0.9357443451881409,0.7792498588173022,0.776244578669391,0.5996789401985991,0.07732187327539794,0.11358846289196436,0.05652718963371143,2,175001
2023-12-12 02:10:54,data/junyi/graph_sub.pt,True,False,False,2048,5,0.0001,100,100,100,100,0.9610390067100525,0.957038164138794,0.9538559913635254,0.49137642178754365,0.49233002264597103,0.4885759048248118,0.0252014932717411,0.03322266422098155,0.03988224818330126,2,133001
2023-12-12 02:23:25,data/junyi/graph_sub.pt,False,True,True,2048,5,0.0001,100,100,100,100,0.9729556441307068,0.8943201303482056,0.933453381061554,0.7794755206243947,0.775035385830569,0.5979099817489832,0.07582394583524531,0.11672189902948515,0.05735192493013649,2,203201
2023-12-12 02:34:16,data/junyi/graph_sub.pt,False,True,False,2048,5,0.0001,100,100,100,100,0.9601442217826843,0.95524001121521,0.952819287776947,0.49626367731196913,0.5050287033893351,0.5177472486796499,0.02468458983001446,0.03418211385896065,0.042532623760513866,2,161201
2023-12-12 02:46:44,data/junyi/graph_sub.pt,False,False,True,2048,5,0.0001,100,100,100,100,0.9813622832298279,0.9009142518043518,0.9411963820457458,0.7799608745377578,0.778720792807946,0.599310286114211,0.07575502357779915,0.12232611974851362,0.05958006798724834,2,175001
2023-12-12 02:57:38,data/junyi/graph_sub.pt,False,False,False,2048,5,0.0001,100,100,100,100,0.9619346857070923,0.9579060673713684,0.9550211429595947,0.49546346618585285,0.4952705735463432,0.4871025365255998,0.024783346740257197,0.03393832091574325,0.04016646756709588,2,133001
2023-12-12 21:50:20,data/act-mooc/graph.pt,True,True,True,512,1,0.0001,100,100,100,100,1.0332173109054565,0.9222357273101807,0.9096992611885071,0.6530151757553817,0.7407756326692277,0.7157615096898609,0.015417459007194316,0.02211347141948866,0.025159758949824966,0,183801
2023-12-12 21:55:12,data/act-mooc/graph.pt,True,True,True,512,3,0.0001,100,100,100,100,1.006353497505188,0.9064818620681763,0.8976567387580872,0.7317678983864536,0.7633589086415765,0.7308056553326905,0.03249721770873615,0.03392428923846515,0.031541334582150346,0,183801
2023-12-12 22:01:14,data/act-mooc/graph.pt,True,True,True,2048,2,0.0001,100,100,100,100,1.022145390510559,0.90099036693573,0.8853747844696045,0.6581042348252774,0.7380565066771525,0.7142899072622354,0.015978205266891723,0.02230157852779055,0.024122842835858926,0,183801
